id,preview_url,genre,danceability
6cC6h5E351deEGFd7Kh9uy,https://p.scdn.co/mp3-preview/484f23bbedb5ae024b2c5e4a06a4f0523bfe5b7d?cid=f49b8fe4af844617963433907d2571bc,classical,0.465
6Kviwj20NGF2KQQ2Jke1cB,https://p.scdn.co/mp3-preview/0b373d7660d80db39c57a258475657941b14ad91?cid=f49b8fe4af844617963433907d2571bc,disco,0.726
3IvcWWehbBcBR4YZxlGM9R,https://p.scdn.co/mp3-preview/7f6f3341de8af2cef94130928483d25346fe78d5?cid=f49b8fe4af844617963433907d2571bc,country,0.643
20y4i5i8JBwrlre86Om8W9,https://p.scdn.co/mp3-preview/be449a9d4554a2e482e000a4985c630e1c04a8fe?cid=f49b8fe4af844617963433907d2571bc,reggae,0.772
49v38DJoDmsKR2hLuuX035,https://p.scdn.co/mp3-preview/1a69a90925ea1101f88ee5b93e0c489e3639baae?cid=f49b8fe4af844617963433907d2571bc,reggae,0.593
1kLXoAje5Z4mlZOAFgZZj3,https://p.scdn.co/mp3-preview/b30777f2c75b18ff37af783b3c78cfc0422f646e?cid=f49b8fe4af844617963433907d2571bc,metal,0.103
7Da5kjy5GByLHE5OPQ4tpg,https://p.scdn.co/mp3-preview/73386901352c0fe0a776370985958829fdf9b2d7?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.735
4H8mFU6lQDvHVi4pIqrvku,https://p.scdn.co/mp3-preview/c8e8a818fa4165a161892a18a7c731974c8d6a56?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.516
4r27wXdjVLwPzTqz3R6G23,https://p.scdn.co/mp3-preview/2119c8114bf89685bc0f97497d4397a6a1d81225?cid=f49b8fe4af844617963433907d2571bc,reggae,0.873
6yalDzJGNoUQ2qSDlAdqU8,https://p.scdn.co/mp3-preview/5d79c646b73681a4996b68be60d0300606a70252?cid=f49b8fe4af844617963433907d2571bc,reggae,0.604
0xKFHPdmWipLYPG3zlPpr4,https://p.scdn.co/mp3-preview/933e9e99d1d8d3ff107ee4a34adedf6fce3b9696?cid=f49b8fe4af844617963433907d2571bc,metal,0.473
55ycfO5gPho2ds0IudKQGK,https://p.scdn.co/mp3-preview/8460f452cb8062e78d7ae627c468bba271ed961c?cid=f49b8fe4af844617963433907d2571bc,reggae,0.854
4GssB27iJeqmfGxS94Tfij,https://p.scdn.co/mp3-preview/266c356bcd82738fe7aba2edbeca3ad5e7787727?cid=f49b8fe4af844617963433907d2571bc,metal,0.461
3gg0xEc2b4eEbYySLmfFU1,https://p.scdn.co/mp3-preview/3e332f36755d12f0c5a6b453febefc03f2046adb?cid=f49b8fe4af844617963433907d2571bc,blues,0.73
15zUfY9L1p7bN9JsgaTAP0,https://p.scdn.co/mp3-preview/295b31fad9a222bc103e60c57e137bdeb9c88d4c?cid=f49b8fe4af844617963433907d2571bc,metal,0.461
0mgwfP6fcg3t0PPVoKXrF8,https://p.scdn.co/mp3-preview/b542c73a4babe3002f8fbe6922566162c4509856?cid=f49b8fe4af844617963433907d2571bc,metal,0.447
4djSKkGTA9ZtI22q96L1Tn,https://p.scdn.co/mp3-preview/e4cf95dda60cb309c0ec1cb7208715b73f7fafb1?cid=f49b8fe4af844617963433907d2571bc,disco,0.829
5eCx5098mGhOXc3xY1fbWc,https://p.scdn.co/mp3-preview/5183033a23d716d5d307f2c59b151cfb3c2f55f4?cid=f49b8fe4af844617963433907d2571bc,reggae,0.794
78q9spnn1sK4UBefjvKjeJ,https://p.scdn.co/mp3-preview/1150a235bb00baab2fa9b7617c8a7401beddd6e5?cid=f49b8fe4af844617963433907d2571bc,disco,0.888
6thlR2emg8zpU0ByNBydha,https://p.scdn.co/mp3-preview/219be0f8c8c569288d5addf13a10d734dd55faed?cid=f49b8fe4af844617963433907d2571bc,reggae,0.783
2OHQhOiGIYaXqqJVIMpNrF,https://p.scdn.co/mp3-preview/8545c1516b2f6e26bb2d6af71712d6bb2deccc68?cid=f49b8fe4af844617963433907d2571bc,reggae,0.788
5MVMARaMoclifNmBtPu0dD,https://p.scdn.co/mp3-preview/cf9fba68eb94cf8e4a1a3e749936d6443c8645c1?cid=f49b8fe4af844617963433907d2571bc,blues,0.548
0alXPC11fIucBFD6qcCE94,https://p.scdn.co/mp3-preview/cd1d91f200b3a1f1e359dfe02ce67c48478f0fe1?cid=f49b8fe4af844617963433907d2571bc,country,0.684
0kPeZAyIhIfeZNrtfjJGDB,https://p.scdn.co/mp3-preview/9cf24b065862c1f6cb1ecbaf76a4e1486f38b031?cid=f49b8fe4af844617963433907d2571bc,country,0.661
0k6P9cdEA9K3k0ASde2Kof,https://p.scdn.co/mp3-preview/78c7e3817064b3e84792adedd8bcd64a461b5aff?cid=f49b8fe4af844617963433907d2571bc,classical,0.253
4Y60H8heDsEpQ2hin2g6V5,https://p.scdn.co/mp3-preview/ce42076e35f82e620ee1d105d8fcf5c1da90f438?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.595
6CNTgqgmfpYMgI9h4uIWxH,https://p.scdn.co/mp3-preview/37596eb354ec791fc4c7e0f9310acb702e5ca42a?cid=f49b8fe4af844617963433907d2571bc,disco,0.819
5sJhNuGRvly77IyCZxzBWE,https://p.scdn.co/mp3-preview/b73b258b17660de6c22877da370c4df8c5818501?cid=f49b8fe4af844617963433907d2571bc,rock,0.286
0jOnZhF75V68VsBObWx2XO,https://p.scdn.co/mp3-preview/1b3cb310d4e62e0c5a727500891a931866492103?cid=f49b8fe4af844617963433907d2571bc,classical,0.169
7iDa6hUg2VgEL1o1HjmfBn,https://p.scdn.co/mp3-preview/fa4d66e50c72c03ced38f802adf41e44cad2c2e4?cid=f49b8fe4af844617963433907d2571bc,country,0.643
6DjroQC7VdOOzC1DbwnKL4,https://p.scdn.co/mp3-preview/4354f2c8f079d0afa5b19f2982f4000b5ca4a689?cid=f49b8fe4af844617963433907d2571bc,jazz,0.422
1o135lY1qAAupB72BNb8jK,https://p.scdn.co/mp3-preview/3f1e044758e8d8b654f322612fd3a0e51988a5b8?cid=f49b8fe4af844617963433907d2571bc,rock,0.634
2sTg9dCPOJKJ52BnZGRoBt,https://p.scdn.co/mp3-preview/57d193f0444636327e075404605be52d4f07e2d8?cid=f49b8fe4af844617963433907d2571bc,pop,0.836
5MM97FmbSq9I2azOWBvXAY,https://p.scdn.co/mp3-preview/608995f188454d254087e5c4f4bdf04f8fa546ab?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.718
3ts6xK5GzfMAAriT9AIBmP,https://p.scdn.co/mp3-preview/ac07c030780fec2f57cc0570e88ae1b981b676f0?cid=f49b8fe4af844617963433907d2571bc,country,0.599
00RHrZB3i6B6PwX30ouZBK,https://p.scdn.co/mp3-preview/c225bc41d387de5294cd15d80852c4135b4a9bd0?cid=f49b8fe4af844617963433907d2571bc,disco,0.62
5U2wKuX9sTWd78TA3tI8fD,https://p.scdn.co/mp3-preview/fee232e97757e02491b587bfa286a2fd2a570f11?cid=f49b8fe4af844617963433907d2571bc,jazz,0.331
5ZiTzbMB53mIiP3I4uQCmt,https://p.scdn.co/mp3-preview/b10a9e8ffc2241d0de8b9ad34df9c7127ddc331c?cid=f49b8fe4af844617963433907d2571bc,metal,0.671
4yiICPDc9s9ONtJZouvKc1,https://p.scdn.co/mp3-preview/ce36d944560e95bc254be719ddb22c7a3cab1814?cid=f49b8fe4af844617963433907d2571bc,reggae,0.727
5J9kch9fW17r6bEgyhaZoe,https://p.scdn.co/mp3-preview/d60e73c6f8350d25c46e12236f0fcd7dfd5f4a8b?cid=f49b8fe4af844617963433907d2571bc,rock,0.523
1hPKSQuvfLlPeIu8xhRyTf,https://p.scdn.co/mp3-preview/63fddbe310930fe1a3a539dbc300a8b8858d6e77?cid=f49b8fe4af844617963433907d2571bc,metal,0.517
2H4M3lyO2rJFQw33idCk1X,https://p.scdn.co/mp3-preview/5e3191d0ff6e1b8fc7c715bb6741a003263d6dea?cid=f49b8fe4af844617963433907d2571bc,reggae,0.687
4Ymk3pqpkGx19gyxxUj5LK,https://p.scdn.co/mp3-preview/6835efa24c6eab6aad9b5c4eba3eec378ec6f5d9?cid=f49b8fe4af844617963433907d2571bc,disco,0.678
2WTgfEZW6gYWhHCMkn4lMc,https://p.scdn.co/mp3-preview/a4545060019752ce82da1e23b6628ba2f9d07233?cid=f49b8fe4af844617963433907d2571bc,pop,0.734
3VtGh8xE9qRsFyY2Uj1WG3,https://p.scdn.co/mp3-preview/3ccadb2ddcab49f48d2324a66cce1d410d5ecd08?cid=f49b8fe4af844617963433907d2571bc,pop,0.936
0IqoqvFdmvnHaOtKUJZ2Rw,https://p.scdn.co/mp3-preview/acc9b5fafeecd088a2a9a9505eab242f2e64f666?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.661
5sOVexsmMqWLTAm4Is5lAb,https://p.scdn.co/mp3-preview/7b47b21659308d74f0d3bc06a10916169943eb53?cid=f49b8fe4af844617963433907d2571bc,rock,0.598
0lrY5x74InbSUqH93mI1K3,https://p.scdn.co/mp3-preview/244de78e8bed57ff70732c2569ef85cd2040c1b9?cid=f49b8fe4af844617963433907d2571bc,reggae,0.457
06XzlrlUPPfESmltqASwM6,https://p.scdn.co/mp3-preview/1c1cc8ad48a758504d32d5b7ac54f08320141c16?cid=f49b8fe4af844617963433907d2571bc,rock,0.366
0Xf3chg0IH3ivgHfSRDImY,https://p.scdn.co/mp3-preview/11c724ed0515e0d41099e8eaac8f6c66af008b3c?cid=f49b8fe4af844617963433907d2571bc,reggae,0.786
0nCZDQrlWA149QdGTdlsFU,https://p.scdn.co/mp3-preview/3d5f41d879776380d78fd5f3ee66a58880e84561?cid=f49b8fe4af844617963433907d2571bc,reggae,0.346
3dTKNQxas5m4cuunpHiVpi,https://p.scdn.co/mp3-preview/a98f57e7e2e1f9021f75d5973abc232a69260181?cid=f49b8fe4af844617963433907d2571bc,blues,0.462
0RTjFVHvqjTdpX2NawwyXI,https://p.scdn.co/mp3-preview/80822cc306bcf4d6ce727ed9b185382183590feb?cid=f49b8fe4af844617963433907d2571bc,blues,0.678
5k9CXhpAlK8bAHlh4CS4tc,https://p.scdn.co/mp3-preview/1294c0a80912c63bed06ee63d909ecddd6bb2779?cid=f49b8fe4af844617963433907d2571bc,jazz,0.482
3tNMdL4qjzNHfo7rlVMESK,https://p.scdn.co/mp3-preview/bf7662b111da673fe3690360bb90337a178ba970?cid=f49b8fe4af844617963433907d2571bc,rock,0.474
2Cg3GUkhjX96nO4p2WRlIa,https://p.scdn.co/mp3-preview/3e98ebdf8886e7af8fa2ea0246f5f8af30c7b45f?cid=f49b8fe4af844617963433907d2571bc,blues,0.705
5vNKYqDA0jFnhf7KoeBhuD,https://p.scdn.co/mp3-preview/b176688775ed252fcb382994a482f70b9bc7f288?cid=f49b8fe4af844617963433907d2571bc,reggae,0.737
4K6OIIFZhKcDKbhgX8GiZD,https://p.scdn.co/mp3-preview/882c6bed9e0d3c5267c0a41ae8324ef81a00c3c1?cid=f49b8fe4af844617963433907d2571bc,rock,0.598
1JK3toCAL6m9D6AUccs9mz,https://p.scdn.co/mp3-preview/68823f0fe594d5825c217014fd18c028700bb16f?cid=f49b8fe4af844617963433907d2571bc,rock,0.623
3DNRdudZ2SstnDCVKFdXxG,https://p.scdn.co/mp3-preview/4423bbe58e0471b17db02036ac93f9e1696dc663?cid=f49b8fe4af844617963433907d2571bc,classical,0.184
34nNIDXjXDkaSghgY8XJTF,https://p.scdn.co/mp3-preview/6dea2c4b34a0495ba3a33e28c8e5deebb1d4f143?cid=f49b8fe4af844617963433907d2571bc,reggae,0.715
5lr18hOy57geFZ0qG1tpKl,https://p.scdn.co/mp3-preview/2f8e0f16e636f67b2a0fb84e3e164bf8c97de523?cid=f49b8fe4af844617963433907d2571bc,classical,0.303
4QBfVk60RIBQg1uyox78Kh,https://p.scdn.co/mp3-preview/b493dbb5aa82414b1daa7b54fbf4c3afc252c7cb?cid=f49b8fe4af844617963433907d2571bc,pop,0.864
2bdapwYVEGpGWxlx3iooAB,https://p.scdn.co/mp3-preview/5a79aaf0d870dc6c5b0cfa5cafbf7bd2836a6fd4?cid=f49b8fe4af844617963433907d2571bc,blues,0.672
2NPUFvAS8BG6EaNMXs1h8M,https://p.scdn.co/mp3-preview/6a3110cdf90ff00fca5a6579a1fd76a7cca57ee7?cid=f49b8fe4af844617963433907d2571bc,rock,0.264
1SroTc5dvc402J1n3AAdNr,https://p.scdn.co/mp3-preview/9dd2fb0c09271b6a596d5713f55b884f9ea05cb2?cid=f49b8fe4af844617963433907d2571bc,classical,0.156
0sZHxhoBaK0YEvvMV8blr6,https://p.scdn.co/mp3-preview/72be7cc52c4e5607361e3a3d98985bc68b81c229?cid=f49b8fe4af844617963433907d2571bc,rock,0.321
7xNYZeFtrB05pi9tc6lEeb,https://p.scdn.co/mp3-preview/0ac2108b6d40871ebc7a9a9caa72c8079eaa833f?cid=f49b8fe4af844617963433907d2571bc,country,0.472
34YxYcGtsAzI1K0SNAWMn1,https://p.scdn.co/mp3-preview/5779a12ac274ae09296e62cf77ad897285200856?cid=f49b8fe4af844617963433907d2571bc,pop,0.774
0fhTCQPc8uFQGQY3iWb0sU,https://p.scdn.co/mp3-preview/ebc758eaea15bc9db087e41faa7cd308bf7a0043?cid=f49b8fe4af844617963433907d2571bc,pop,0.606
4nKyIs9RnHzRJSyM5x7BEU,https://p.scdn.co/mp3-preview/d4d7ec4e55c5adb53c114fc2e9951268633ff273?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.759
4f3RDq9nYPBeR1yMSgnmBm,https://p.scdn.co/mp3-preview/e49f3077ccea0edfbd6bf82a4c08c40e940b5e51?cid=f49b8fe4af844617963433907d2571bc,metal,0.519
7vJs8fgxF2ONlzaIApPadv,https://p.scdn.co/mp3-preview/7dab162d748f633d7884dc9329ba5b72c6eea711?cid=f49b8fe4af844617963433907d2571bc,disco,0.755
4VcN84ZdC7doe4yoIarJUA,https://p.scdn.co/mp3-preview/d57da6abb893b1189faa8ff1a0f60ba050dbd63d?cid=f49b8fe4af844617963433907d2571bc,metal,0.289
3KSchPNSklO5McIqRH3qYX,https://p.scdn.co/mp3-preview/055a3286c6430d2fe14d998b18ed84354491cb5b?cid=f49b8fe4af844617963433907d2571bc,blues,0.542
74U9pNsCSdKGwvDIKbG4FO,https://p.scdn.co/mp3-preview/675e4f8ef1000098183a34a8a84b0a57ca4a1af5?cid=f49b8fe4af844617963433907d2571bc,disco,0.796
60RFlt48hm0l4Fu0JoccOl,https://p.scdn.co/mp3-preview/925b519061298d837bd52610254edf5a0e4e34d7?cid=f49b8fe4af844617963433907d2571bc,country,0.375
5klZLG9n6iZ9GPpEil9GwV,https://p.scdn.co/mp3-preview/26b5e64f22411dbd9ea448a7f6af08fe512abdfa?cid=f49b8fe4af844617963433907d2571bc,rock,0.483
5J40VCMOSuXZZAGJZeFzQJ,https://p.scdn.co/mp3-preview/ff9b1412b106c89fba98e882f29e1d0541182bb3?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.652
3HhaSocKwTptze7PySNZlW,https://p.scdn.co/mp3-preview/0fd23c11a183e0f3045c689c2f978688c28b4793?cid=f49b8fe4af844617963433907d2571bc,metal,0.409
6O4FoKdYi42CFjfd0MM04n,https://p.scdn.co/mp3-preview/8be85fbebe273fa7f7ff74ae27ecb843a35194af?cid=f49b8fe4af844617963433907d2571bc,reggae,0.637
6zsH33Xbm0gAtBTx9R2vP0,https://p.scdn.co/mp3-preview/c1de4077c4dcdce8f2e6eeab88a6bd86bfa3a4dd?cid=f49b8fe4af844617963433907d2571bc,reggae,0.801
1XK0SrwnujLMZv22WjVQU9,https://p.scdn.co/mp3-preview/d1ab8ccf5b001102d17a02e76f331509a88c212b?cid=f49b8fe4af844617963433907d2571bc,metal,0.538
6XbtvPmIpyCbjuT0e8cQtp,https://p.scdn.co/mp3-preview/e3d6df66fe67f618166a2cab858580ac8a96486a?cid=f49b8fe4af844617963433907d2571bc,pop,0.668
73GEVn1tqk9bn0KbtWsiqj,https://p.scdn.co/mp3-preview/31a696e7d22f6ed3d70e11054ce543adbd7653e6?cid=f49b8fe4af844617963433907d2571bc,blues,0.433
6SiJ1o6148rcmF2BydC1LW,https://p.scdn.co/mp3-preview/c638ba449544575fc21af63beafe2ef319450618?cid=f49b8fe4af844617963433907d2571bc,pop,0.714
0xX7kREWmOGBWzYNcpZwRN,https://p.scdn.co/mp3-preview/19a1fdb3dc572486a47d7cd01a73b2f065ad2f88?cid=f49b8fe4af844617963433907d2571bc,classical,0.25
6RyGkmeveyU9oY0oMHtWLT,https://p.scdn.co/mp3-preview/359a7216865b049ec0325f29453456352409f48c?cid=f49b8fe4af844617963433907d2571bc,rock,0.537
1j6a7sbu9NvsZUJtHFyj7K,https://p.scdn.co/mp3-preview/7aac3242976c7c489d48220cb9e65e53c3dd3c25?cid=f49b8fe4af844617963433907d2571bc,reggae,0.863
16DTl4nJDz444OcvTlbxxD,https://p.scdn.co/mp3-preview/d8bbad54790e092788240d22eeb10866c55c0583?cid=f49b8fe4af844617963433907d2571bc,reggae,0.74
2foPxdMMiRWl77A2BfFYBf,https://p.scdn.co/mp3-preview/726ec7aa0d28b75d61705a1089552352158ebaec?cid=f49b8fe4af844617963433907d2571bc,reggae,0.724
5Wwr2S7QZTR5PVJn6jhgdk,https://p.scdn.co/mp3-preview/5a59255fec38c598de2ebe49b89d740e0ab2c553?cid=f49b8fe4af844617963433907d2571bc,reggae,0.758
56eLEV7mKEetelkzEZBXrE,https://p.scdn.co/mp3-preview/1a504c3e855af826deeebef162ab24a518af852a?cid=f49b8fe4af844617963433907d2571bc,blues,0.361
66iaIDwL6Ud7g30xcdjGcY,https://p.scdn.co/mp3-preview/15778a391be88bf78cc5f445ada59ac30db893ad?cid=f49b8fe4af844617963433907d2571bc,rock,0.503
1upQiytDIEZfl9ItruoXuC,https://p.scdn.co/mp3-preview/ffdf09225ab7d6a8cf2967b12f8f99b640bce365?cid=f49b8fe4af844617963433907d2571bc,classical,0.0939
0uXDSAM6q44glALKnQQyqW,https://p.scdn.co/mp3-preview/cc3621ee3f70c803e0a200a5791ee50e03366f5b?cid=f49b8fe4af844617963433907d2571bc,pop,0.757
2Ey2SncqdHRkpVmoStBqj9,https://p.scdn.co/mp3-preview/651517686b5a4a9a8bf9aa936dc92636dc14e25b?cid=f49b8fe4af844617963433907d2571bc,pop,0.601
4VoYv3ByzeEEIb8YEOT2rg,https://p.scdn.co/mp3-preview/6fbd16eab087feb95a9398eae3cdcaee75e3a0b8?cid=f49b8fe4af844617963433907d2571bc,reggae,0.624
19vHgVS1aukRiQWhTqfKnE,https://p.scdn.co/mp3-preview/493242872ff1910dce37989b5a85ca558b277176?cid=f49b8fe4af844617963433907d2571bc,rock,0.387
6mq2Dnc3hicrfGolQhVwEE,https://p.scdn.co/mp3-preview/3d2887a8c340b67765957358afbf5e43c9b786a6?cid=f49b8fe4af844617963433907d2571bc,jazz,0.698
6W21LNLz9Sw7sUSNWMSHRu,https://p.scdn.co/mp3-preview/1748e7fff0689e02eed3deebaf7837afabbe8657?cid=f49b8fe4af844617963433907d2571bc,metal,0.353
0rCFRyEy4WXjRXNpO80Dzs,https://p.scdn.co/mp3-preview/176eb80c187a0d2a8b784b4eb6f945deef83a574?cid=f49b8fe4af844617963433907d2571bc,country,0.524
3q0n3sYD6hplZqdnDYdPIC,https://p.scdn.co/mp3-preview/3013c1e7bdc49f454cbe241546dd014d41a810fe?cid=f49b8fe4af844617963433907d2571bc,classical,0.147
7p5Xpx7dd9wSPJF4Q4Nfbu,https://p.scdn.co/mp3-preview/34a547fc32e702033c5a24c463fa501f22442c42?cid=f49b8fe4af844617963433907d2571bc,blues,0.686
1D5u53U87GbNsQdOZeWIza,https://p.scdn.co/mp3-preview/c199bedd94a7a1cd4e2a475f8c894d66422e945e?cid=f49b8fe4af844617963433907d2571bc,rock,0.625
5znIVOv7RucpCHGkbonySq,https://p.scdn.co/mp3-preview/1b05d44898906ae28193e966deb6392c1922b0d3?cid=f49b8fe4af844617963433907d2571bc,metal,0.571
69XBLvNPFQZPEFtQvmhDes,https://p.scdn.co/mp3-preview/adbe420dd9ec5a2b1eeab27fcc852a2a962bd47d?cid=f49b8fe4af844617963433907d2571bc,disco,0.715
67kIdMby8nlaFAWMpiYoEz,https://p.scdn.co/mp3-preview/7ff91677783a79528cb3d782b1f39589904bdec7?cid=f49b8fe4af844617963433907d2571bc,rock,0.573
5viZ8CLipufc1Q1NXpMRNN,https://p.scdn.co/mp3-preview/fca71f52ef57127d7376f40a3deac0b3e54cf607?cid=f49b8fe4af844617963433907d2571bc,metal,0.467
0cyQuiFTVaHM70y8xRsOWA,https://p.scdn.co/mp3-preview/e1b3d8a2b268b17e0f914b4bc3ac0f3c47cea288?cid=f49b8fe4af844617963433907d2571bc,rock,0.794
14M68PdZSSMRzTBuJNuxO6,https://p.scdn.co/mp3-preview/6bbda0d3a9267f88327cb2f3ca939165f69a8c71?cid=f49b8fe4af844617963433907d2571bc,metal,0.43
7zVCrzzEJU7u24sbJPXA5W,https://p.scdn.co/mp3-preview/8c161285ddfe42f110ab59302ef58900a53daf65?cid=f49b8fe4af844617963433907d2571bc,country,0.612
1tMyqN7bNCokdg7jWgKPc8,https://p.scdn.co/mp3-preview/ee36a2e9be6b19fc9b106ad044f338e13ac59de8?cid=f49b8fe4af844617963433907d2571bc,disco,0.719
1hLNOxFIiEAgApBstfwONV,https://p.scdn.co/mp3-preview/dca09463dacdb562953e7695d163b481dfbc62bc?cid=f49b8fe4af844617963433907d2571bc,disco,0.846
7picJQF5Xp0ktoXTWoCn9g,https://p.scdn.co/mp3-preview/f5b4b454b114fa32abaa48cb3f05b46a66060031?cid=f49b8fe4af844617963433907d2571bc,jazz,0.403
09igKkkm150rRZIxu1gjh3,https://p.scdn.co/mp3-preview/0931194000c08f2eb30ce855825c4bab1245ff26?cid=f49b8fe4af844617963433907d2571bc,country,0.629
1pr9TZGOXeJUggIal1Wq3R,https://p.scdn.co/mp3-preview/7c2868a7b00e17f310b3366160f900749490d468?cid=f49b8fe4af844617963433907d2571bc,metal,0.283
2zrnzfccCva0hu3hllNZja,https://p.scdn.co/mp3-preview/96d953126f16f1f355cf222b92f0a0f11a54aba7?cid=f49b8fe4af844617963433907d2571bc,rock,0.577
7hgtn706RqLE5q1mWe8aQx,https://p.scdn.co/mp3-preview/851d4060d505b3c9bde52df8aab09a4d3c4c17dc?cid=f49b8fe4af844617963433907d2571bc,metal,0.668
0cSkIGgh1uICEIcmEb1niw,https://p.scdn.co/mp3-preview/f05ec2cb9f9b4a4af18668f8bf7c5e93d2bd087f?cid=f49b8fe4af844617963433907d2571bc,reggae,0.911
0pwObEOHolQZSldJ2q1wpy,https://p.scdn.co/mp3-preview/4e1e39e1e08c53441a55cd487284f88c1b51443b?cid=f49b8fe4af844617963433907d2571bc,metal,0.286
48SmjoT74xf4Zi07EHRt1s,https://p.scdn.co/mp3-preview/9494ab89f8e489e87a5276cd3b27c1353af66a18?cid=f49b8fe4af844617963433907d2571bc,rock,0.534
4s8ixGYZEVnlBlthsxWUdA,https://p.scdn.co/mp3-preview/82ebff89b5fe4bc809bbb313bf638579ef9e9035?cid=f49b8fe4af844617963433907d2571bc,classical,0.238
3aniWcwiiYKHpm3F5TdeKD,https://p.scdn.co/mp3-preview/e08faa8e08892024ff7e04a6c0ae0d2bb1ab0951?cid=f49b8fe4af844617963433907d2571bc,metal,0.497
2tgUlf7GvafrrY2c8mmgpi,https://p.scdn.co/mp3-preview/c9b6c4082df9f7b22fa15710468c52cbe5dea99d?cid=f49b8fe4af844617963433907d2571bc,rock,0.617
27y9iz3gBeWyWxI6VKEuGW,https://p.scdn.co/mp3-preview/ed48fcde8316cc1137a134a12c5787028c6cf233?cid=f49b8fe4af844617963433907d2571bc,pop,0.737
7wIaLkbQzG6HMnE28etnif,https://p.scdn.co/mp3-preview/07bb12f49d161d8c68c7986613f8d68686f653e0?cid=f49b8fe4af844617963433907d2571bc,country,0.628
5HiTmpnvgLnofi31wuG0EA,https://p.scdn.co/mp3-preview/312bc825ba5efbef7d50117cdf73877ff8a68e61?cid=f49b8fe4af844617963433907d2571bc,reggae,0.851
0GpbUTVkLhMb200mH8WBOW,https://p.scdn.co/mp3-preview/0de2bce901bb2ac7960226f32e513060ef0582e0?cid=f49b8fe4af844617963433907d2571bc,disco,0.747
05ny0VoHFBDeqAxDRj77jn,https://p.scdn.co/mp3-preview/d521b8dbc25d659d2b600fd8dfdc846f345b750e?cid=f49b8fe4af844617963433907d2571bc,disco,0.706
7uf3aFC1msj0t5cYImgOWy,https://p.scdn.co/mp3-preview/3cf48579e882c032a211b1cffb089a1b904ae099?cid=f49b8fe4af844617963433907d2571bc,classical,0.241
0n2HBsh3U1NoH0ZkXAAWDz,https://p.scdn.co/mp3-preview/7d57298f7a84fc8410c95c20c7d1e92787ae00bb?cid=f49b8fe4af844617963433907d2571bc,jazz,0.681
7aqQQLEMPcDJiqyyXIf7Mt,https://p.scdn.co/mp3-preview/eee7ffcd0142619ec43a842a16f1fbf9c3f5d736?cid=f49b8fe4af844617963433907d2571bc,reggae,0.846
58iq80PSg1F2oKqfGKICtz,https://p.scdn.co/mp3-preview/e2816433a8b2ab432c5e36607097fa461e4ff3a2?cid=f49b8fe4af844617963433907d2571bc,jazz,0.294
08MP9fdQzB9ijPQE87Yqbf,https://p.scdn.co/mp3-preview/e8bbe995b91755deb3830ebbade285c7909beb9b?cid=f49b8fe4af844617963433907d2571bc,reggae,0.714
3o7TMr6RmIusYH7Kkg7ujR,https://p.scdn.co/mp3-preview/c10c217565e7fbd00b48d165cc27fa876bdace4f?cid=f49b8fe4af844617963433907d2571bc,metal,0.687
3MFa9idQuY4iJLWsZl3tIQ,https://p.scdn.co/mp3-preview/203cce0a66bbcf2cdeecf920608c32d495b5bbb9?cid=f49b8fe4af844617963433907d2571bc,disco,0.653
4PfDS6wcDp7YvikkmbySak,https://p.scdn.co/mp3-preview/254e05cff867a486f415062038dc857a0358146c?cid=f49b8fe4af844617963433907d2571bc,reggae,0.719
7lUJd9FTYbZgo4jU7qpAel,https://p.scdn.co/mp3-preview/adf4933a9810a01a1193722de9a7686858bb1150?cid=f49b8fe4af844617963433907d2571bc,jazz,0.459
3oLn7p6CF8JvUDPz59t2WF,https://p.scdn.co/mp3-preview/691881ea89d875adbd0a297fec02d33de4055bbd?cid=f49b8fe4af844617963433907d2571bc,disco,0.726
4mxhOslgOziHObEPbvXfQR,https://p.scdn.co/mp3-preview/6ce0fd08d8a587794d6b17c714a36c7b8ba3fab5?cid=f49b8fe4af844617963433907d2571bc,classical,0.145
4swVkhYwnmA0ls8UWzz5VU,https://p.scdn.co/mp3-preview/5d4c09d639a06534d05ef455ce09446b0fe93985?cid=f49b8fe4af844617963433907d2571bc,jazz,0.654
3qTmB5HxP9ilJaiM6B1yuk,https://p.scdn.co/mp3-preview/fefa88f447f6c427e7fb3afea51a3a784db9b686?cid=f49b8fe4af844617963433907d2571bc,country,0.494
42A0WwpRo4Jl4oj9wV1zCs,https://p.scdn.co/mp3-preview/3f8426dac5b96d0f49f6908845a37a4c1e1038db?cid=f49b8fe4af844617963433907d2571bc,rock,0.483
61hq3p5SiEuYUxNgKF93zq,https://p.scdn.co/mp3-preview/83a0de701fc6fe951c2ad4488ed9468678e94dc4?cid=f49b8fe4af844617963433907d2571bc,hiphop,0.677
67IfTiMwPNN0wQE7Scfzu9,https://p.scdn.co/mp3-preview/ad88e5eac68e2f432c69640ad263747a48d7e39a?cid=f49b8fe4af844617963433907d2571bc,country,0.53
